id_ccbh,blast2go_go_id,blast2go_e_value,blast2go_hits
PA4851_07405,P:GO:0015893,3.3505E-11,2
PA4851_07405,C:GO:0016020,3.3505E-11,2
PA4851_07405,C:GO:0016021,3.3505E-11,2
PA4851_07405,P:GO:0046618,3.3505E-11,2
PA4851_07405,P:GO:0055085,3.3505E-11,2
PA4851_07410,,,
PA4851_07415,F:GO:0003674,3.20395E-49,20
PA4851_07415,C:GO:0005575,3.20395E-49,20
PA4851_07415,P:GO:0008150,3.20395E-49,20
PA4851_07420,P:GO:0000160,3.53248E-86,20
PA4851_07420,P:GO:0001101,3.53248E-86,20
PA4851_07420,F:GO:0004673,3.53248E-86,20
PA4851_07420,C:GO:0005737,3.53248E-86,20
PA4851_07420,C:GO:0005886,3.53248E-86,20
PA4851_07420,P:GO:0006468,3.53248E-86,20
PA4851_07420,P:GO:0009607,3.53248E-86,20
PA4851_07420,P:GO:0009636,3.53248E-86,20
PA4851_07420,P:GO:0009725,3.53248E-86,20
PA4851_07420,P:GO:0010035,3.53248E-86,20
PA4851_07420,F:GO:0019900,3.53248E-86,20
PA4851_07420,P:GO:0042594,3.53248E-86,20
PA4851_07420,P:GO:0044010,3.53248E-86,20
PA4851_07420,P:GO:0046677,3.53248E-86,20
PA4851_07420,P:GO:0048519,3.53248E-86,20
PA4851_07420,P:GO:0048584,3.53248E-86,20
PA4851_07420,F:GO:0060089,3.53248E-86,20
PA4851_07420,P:GO:0071396,3.53248E-86,20
PA4851_07420,P:GO:0071470,3.53248E-86,20
PA4851_07420,P:GO:0097306,3.53248E-86,20
PA4851_07420,P:GO:1900430,3.53248E-86,20
PA4851_07420,P:GO:2000026,3.53248E-86,20
PA4851_07425,F:GO:0016787,5.87995E-81,12
PA4851_07430,P:GO:0008152,1.33065E-34,20
PA4851_07430,F:GO:0016881,1.33065E-34,20
PA4851_07435,F:GO:0003824,7.81887E-82,20
PA4851_07435,F:GO:0005488,7.81887E-82,20
PA4851_07435,C:GO:0005737,7.81887E-82,20
PA4851_07435,P:GO:0006520,7.81887E-82,20
PA4851_07435,P:GO:0010033,7.81887E-82,20
PA4851_07440,F:GO:0003677,1.59107E-10,13
PA4851_07440,F:GO:0003700,1.59107E-10,13
PA4851_07440,P:GO:0006355,1.59107E-10,13
PA4851_07440,P:GO:0009405,1.59107E-10,13
PA4851_07440,F:GO:0044212,1.59107E-10,13
PA4851_07440,P:GO:0045892,1.59107E-10,13
PA4851_07445,C:GO:0005886,1.42205E-5,3
PA4851_07445,C:GO:0016020,1.42205E-5,3
PA4851_07445,C:GO:0016021,1.42205E-5,3
PA4851_07450,P:GO:0002098,0.0,20
PA4851_07450,F:GO:0004808,0.0,20
PA4851_07450,C:GO:0005737,0.0,20
PA4851_07450,F:GO:0016645,0.0,20
PA4851_07450,P:GO:0030488,0.0,20
PA4851_07450,F:GO:0050660,0.0,20
PA4851_07450,P:GO:0055114,0.0,20
PA4851_07455,F:GO:0005525,0.0,19
PA4851_07455,C:GO:0005886,0.0,19
PA4851_07455,P:GO:0006183,0.0,19
PA4851_07455,P:GO:0006797,0.0,19
PA4851_07455,F:GO:0008976,0.0,19
PA4851_07455,P:GO:0030808,0.0,19
PA4851_07455,F:GO:0042802,0.0,19
PA4851_07455,F:GO:0043751,0.0,19
PA4851_07455,P:GO:0044121,0.0,19
PA4851_07455,P:GO:0046777,0.0,19
PA4851_07460,P:GO:0000038,6.57631E-122,20
PA4851_07460,F:GO:0003988,6.57631E-122,20
PA4851_07460,F:GO:0005515,6.57631E-122,20
PA4851_07460,C:GO:0005576,6.57631E-122,20
PA4851_07460,C:GO:0005730,6.57631E-122,20
PA4851_07460,C:GO:0005739,6.57631E-122,20
PA4851_07460,C:GO:0005774,6.57631E-122,20
PA4851_07460,C:GO:0005782,6.57631E-122,20
PA4851_07460,C:GO:0005829,6.57631E-122,20
PA4851_07460,P:GO:0006625,6.57631E-122,20
PA4851_07460,P:GO:0007584,6.57631E-122,20
PA4851_07460,P:GO:0008206,6.57631E-122,20
PA4851_07460,F:GO:0008775,6.57631E-122,20
PA4851_07460,C:GO:0009507,6.57631E-122,20
PA4851_07460,P:GO:0009789,6.57631E-122,20
PA4851_07460,P:GO:0010111,6.57631E-122,20
PA4851_07460,F:GO:0016401,6.57631E-122,20
PA4851_07460,P:GO:0033540,6.57631E-122,20
PA4851_07460,C:GO:0035580,6.57631E-122,20
PA4851_07460,P:GO:0036109,6.57631E-122,20
PA4851_07460,P:GO:0042445,6.57631E-122,20
PA4851_07460,P:GO:0042493,6.57631E-122,20
PA4851_07460,P:GO:0043312,6.57631E-122,20
PA4851_07460,P:GO:0048545,6.57631E-122,20
PA4851_07460,P:GO:0072330,6.57631E-122,20
PA4851_07465,F:GO:0003674,2.36478E-157,20
PA4851_07465,C:GO:0005575,2.36478E-157,20
PA4851_07465,P:GO:0008150,2.36478E-157,20
PA4851_07470,C:GO:0005829,0.0,20
PA4851_07470,P:GO:0006099,0.0,20
PA4851_07470,F:GO:0008924,0.0,20
PA4851_07470,C:GO:0009898,0.0,20
PA4851_07470,F:GO:0050660,0.0,20
PA4851_07470,F:GO:0052589,0.0,20
PA4851_07475,,,
PA4851_07480,P:GO:0000302,2.97198E-98,20
PA4851_07480,F:GO:0004602,2.97198E-98,20
PA4851_07480,C:GO:0005615,2.97198E-98,20
PA4851_07480,C:GO:0005634,2.97198E-98,20
PA4851_07480,C:GO:0005739,2.97198E-98,20
PA4851_07480,C:GO:0005829,2.97198E-98,20
PA4851_07480,F:GO:0008379,2.97198E-98,20
PA4851_07480,P:GO:0009269,2.97198E-98,20
PA4851_07480,P:GO:0010231,2.97198E-98,20
PA4851_07480,F:GO:0031625,2.97198E-98,20
PA4851_07480,P:GO:0032060,2.97198E-98,20
PA4851_07480,P:GO:0034599,2.97198E-98,20
PA4851_07480,C:GO:0035578,2.97198E-98,20
PA4851_07480,P:GO:0042744,2.97198E-98,20
PA4851_07480,F:GO:0042803,2.97198E-98,20
PA4851_07480,P:GO:0043312,2.97198E-98,20
PA4851_07480,P:GO:0045454,2.97198E-98,20
PA4851_07480,P:GO:0046475,2.97198E-98,20
PA4851_07480,P:GO:0046686,2.97198E-98,20
PA4851_07480,F:GO:0047499,2.97198E-98,20
PA4851_07480,P:GO:0048026,2.97198E-98,20
PA4851_07480,C:GO:0048471,2.97198E-98,20
PA4851_07480,P:GO:0050821,2.97198E-98,20
PA4851_07480,P:GO:0050832,2.97198E-98,20
PA4851_07480,P:GO:0055114,2.97198E-98,20
PA4851_07480,P:GO:0098869,2.97198E-98,20
PA4851_07485,C:GO:0005886,1.02111E-34,11
PA4851_07485,P:GO:0006790,1.02111E-34,11
PA4851_07485,P:GO:0009228,1.02111E-34,11
PA4851_07485,P:GO:0009970,1.02111E-34,11
PA4851_07485,C:GO:0009986,1.02111E-34,11
PA4851_07485,P:GO:0015734,1.02111E-34,11
PA4851_07485,C:GO:0016020,1.02111E-34,11
PA4851_07485,F:GO:0022857,1.02111E-34,11
PA4851_07485,C:GO:0030288,1.02111E-34,11
PA4851_07485,C:GO:0042597,1.02111E-34,11
PA4851_07485,F:GO:0042626,1.02111E-34,11
PA4851_07485,P:GO:0042918,1.02111E-34,11
PA4851_07485,F:GO:0042959,1.02111E-34,11
PA4851_07485,C:GO:0043190,1.02111E-34,11
PA4851_07485,P:GO:0055085,1.02111E-34,11
PA4851_07490,C:GO:0005886,1.30846E-65,20
PA4851_07490,P:GO:0006790,1.30846E-65,20
PA4851_07490,P:GO:0006810,1.30846E-65,20
PA4851_07490,C:GO:0016021,1.30846E-65,20
PA4851_07490,F:GO:0022857,1.30846E-65,20
PA4851_07495,F:GO:0005524,1.3829E-178,20
PA4851_07495,C:GO:0005886,1.3829E-178,20
PA4851_07495,F:GO:0008509,1.3829E-178,20
PA4851_07495,F:GO:0016887,1.3829E-178,20
PA4851_07495,P:GO:0098656,1.3829E-178,20
PA4851_07500,F:GO:0005515,1.1032E-97,9
PA4851_07500,P:GO:0006569,1.1032E-97,9
PA4851_07500,P:GO:0006974,1.1032E-97,9
PA4851_07500,F:GO:0008752,1.1032E-97,9
PA4851_07500,P:GO:0009970,1.1032E-97,9
PA4851_07500,P:GO:0043421,1.1032E-97,9
PA4851_07500,P:GO:0046306,1.1032E-97,9
PA4851_07500,P:GO:0051289,1.1032E-97,9
PA4851_07500,F:GO:0052873,1.1032E-97,9
PA4851_07500,P:GO:0055114,1.1032E-97,9
PA4851_07505,P:GO:0006790,9.01505E-90,7
PA4851_07505,F:GO:0022857,9.01505E-90,7
PA4851_07505,C:GO:0042597,9.01505E-90,7
PA4851_07505,P:GO:0042908,9.01505E-90,7
PA4851_07510,F:GO:0008726,0.0,20
PA4851_07510,P:GO:0046306,0.0,20
PA4851_07510,P:GO:0055114,0.0,20
PA4851_07515,C:GO:0005887,2.98261E-125,20
PA4851_07515,P:GO:0006790,2.98261E-125,20
PA4851_07515,P:GO:0042918,2.98261E-125,20
PA4851_07515,F:GO:0042959,2.98261E-125,20
PA4851_07515,C:GO:0055052,2.98261E-125,20
PA4851_07515,P:GO:0055085,2.98261E-125,20
PA4851_07520,F:GO:0005524,0.0,20
PA4851_07520,C:GO:0005886,0.0,20
PA4851_07520,F:GO:0008509,0.0,20
PA4851_07520,F:GO:0016887,0.0,20
PA4851_07520,P:GO:0042918,0.0,20
PA4851_07520,F:GO:0042959,0.0,20
PA4851_07520,P:GO:0098656,0.0,20
PA4851_07525,F:GO:0003700,1.79309E-6,7
PA4851_07525,F:GO:0005515,1.79309E-6,7
PA4851_07525,P:GO:0006355,1.79309E-6,7
PA4851_07525,P:GO:0015689,1.79309E-6,7
PA4851_07525,F:GO:0030151,1.79309E-6,7
PA4851_07525,F:GO:0042802,1.79309E-6,7
PA4851_07530,,,
PA4851_07535,,,
PA4851_07540,F:GO:0004150,2.71259E-47,11
PA4851_07540,C:GO:0005829,2.71259E-47,11
PA4851_07540,P:GO:0006760,2.71259E-47,11
PA4851_07540,F:GO:0008719,2.71259E-47,11
PA4851_07540,F:GO:0042802,2.71259E-47,11
PA4851_07545,F:GO:0003934,2.16928E-138,20
PA4851_07545,F:GO:0005525,2.16928E-138,20
PA4851_07545,C:GO:0005737,2.16928E-138,20
PA4851_07545,P:GO:0006729,2.16928E-138,20
PA4851_07545,P:GO:0006730,2.16928E-138,20
PA4851_07545,F:GO:0008270,2.16928E-138,20
PA4851_07545,P:GO:0035998,2.16928E-138,20
PA4851_07545,P:GO:0046654,2.16928E-138,20
PA4851_07550,P:GO:0044237,4.11086E-76,20
PA4851_07550,P:GO:0044281,4.11086E-76,20
PA4851_07550,F:GO:0071172,4.11086E-76,20
PA4851_07555,,4.96113E-14,1
PA4851_07560,P:GO:0006790,5.19606E-106,20
PA4851_07560,F:GO:0010181,5.19606E-106,20
PA4851_07560,F:GO:0016491,5.19606E-106,20
PA4851_07560,C:GO:0044444,5.19606E-106,20
PA4851_07560,P:GO:0055114,5.19606E-106,20
PA4851_07565,F:GO:0003677,2.70481E-66,20
PA4851_07565,P:GO:0006950,2.70481E-66,20
PA4851_07565,P:GO:0009987,2.70481E-66,20
PA4851_07570,F:GO:0003674,6.62379E-23,20
PA4851_07570,C:GO:0005575,6.62379E-23,20
PA4851_07570,C:GO:0005886,6.62379E-23,20
PA4851_07570,P:GO:0008150,6.62379E-23,20
PA4851_07570,P:GO:0012501,6.62379E-23,20
PA4851_07570,C:GO:0016020,6.62379E-23,20
PA4851_07570,C:GO:0016021,6.62379E-23,20
PA4851_07570,P:GO:0019835,6.62379E-23,20
PA4851_07575,C:GO:0005886,2.79681E-40,20
PA4851_07580,P:GO:0000212,0.0,20
PA4851_07580,C:GO:0000794,0.0,20
PA4851_07580,P:GO:0000902,0.0,20
PA4851_07580,P:GO:0001701,0.0,20
PA4851_07580,F:GO:0005080,0.0,20
PA4851_07580,F:GO:0005198,0.0,20
PA4851_07580,C:GO:0005903,0.0,20
PA4851_07580,C:GO:0005913,0.0,20
PA4851_07580,C:GO:0005938,0.0,20
PA4851_07580,P:GO:0006884,0.0,20
PA4851_07580,P:GO:0007282,0.0,20
PA4851_07580,P:GO:0007527,0.0,20
PA4851_07580,P:GO:0007613,0.0,20
PA4851_07580,F:GO:0008134,0.0,20
PA4851_07580,C:GO:0008290,0.0,20
PA4851_07580,C:GO:0014069,0.0,20
PA4851_07580,C:GO:0016604,0.0,20
PA4851_07580,P:GO:0020027,0.0,20
PA4851_07580,P:GO:0030218,0.0,20
PA4851_07580,F:GO:0030507,0.0,20
PA4851_07580,P:GO:0032092,0.0,20
PA4851_07580,P:GO:0035264,0.0,20
PA4851_07580,P:GO:0042493,0.0,20
PA4851_07580,F:GO:0042608,0.0,20
PA4851_07580,F:GO:0042803,0.0,20
PA4851_07580,C:GO:0043197,0.0,20
PA4851_07580,C:GO:0044853,0.0,20
PA4851_07580,P:GO:0045766,0.0,20
PA4851_07580,P:GO:0045807,0.0,20
PA4851_07580,P:GO:0045907,0.0,20
PA4851_07580,F:GO:0046872,0.0,20
PA4851_07580,F:GO:0046982,0.0,20
PA4851_07580,C:GO:0048471,0.0,20
PA4851_07580,P:GO:0048873,0.0,20
PA4851_07580,P:GO:0050900,0.0,20
PA4851_07580,F:GO:0051015,0.0,20
PA4851_07580,P:GO:0051016,0.0,20
PA4851_07580,P:GO:0051017,0.0,20
PA4851_07580,P:GO:0071277,0.0,20
PA4851_07580,P:GO:0071300,0.0,20
PA4851_07580,P:GO:1903142,0.0,20
PA4851_07580,P:GO:1903393,0.0,20
PA4851_07585,C:GO:0005783,"1,821E-66",20
PA4851_07585,C:GO:0005886,"1,821E-66",20
PA4851_07585,P:GO:0010883,"1,821E-66",20
PA4851_07585,C:GO:0016021,"1,821E-66",20
PA4851_07585,F:GO:0016787,"1,821E-66",20
PA4851_07585,C:GO:0030312,"1,821E-66",20
PA4851_07585,P:GO:0032526,"1,821E-66",20
PA4851_07585,P:GO:0071704,"1,821E-66",20
PA4851_07590,,,
PA4851_07595,P:GO:0000038,5.64972E-119,20
PA4851_07595,F:GO:0003857,5.64972E-119,20
PA4851_07595,F:GO:0004300,5.64972E-119,20
PA4851_07595,F:GO:0004303,5.64972E-119,20
PA4851_07595,F:GO:0005102,5.64972E-119,20
PA4851_07595,F:GO:0005507,5.64972E-119,20
PA4851_07595,C:GO:0005618,5.64972E-119,20
PA4851_07595,C:GO:0005782,5.64972E-119,20
PA4851_07595,C:GO:0005829,5.64972E-119,20
PA4851_07595,C:GO:0005886,5.64972E-119,20
PA4851_07595,P:GO:0006625,5.64972E-119,20
PA4851_07595,P:GO:0006699,5.64972E-119,20
PA4851_07595,P:GO:0007568,5.64972E-119,20
PA4851_07595,P:GO:0008203,5.64972E-119,20
PA4851_07595,P:GO:0008209,5.64972E-119,20
PA4851_07595,P:GO:0008210,5.64972E-119,20
PA4851_07595,C:GO:0009570,5.64972E-119,20
PA4851_07595,C:GO:0009941,5.64972E-119,20
PA4851_07595,F:GO:0016508,5.64972E-119,20
PA4851_07595,F:GO:0018812,5.64972E-119,20
PA4851_07595,P:GO:0019933,5.64972E-119,20
PA4851_07595,F:GO:0030283,5.64972E-119,20
PA4851_07595,P:GO:0030587,5.64972E-119,20
PA4851_07595,P:GO:0033540,5.64972E-119,20
PA4851_07595,F:GO:0033989,5.64972E-119,20
PA4851_07595,P:GO:0036109,5.64972E-119,20
PA4851_07595,P:GO:0036111,5.64972E-119,20
PA4851_07595,P:GO:0036112,5.64972E-119,20
PA4851_07595,P:GO:0042493,5.64972E-119,20
PA4851_07595,F:GO:0042803,5.64972E-119,20
PA4851_07595,F:GO:0044594,5.64972E-119,20
PA4851_07595,P:GO:0048545,5.64972E-119,20
PA4851_07595,P:GO:0060009,5.64972E-119,20
PA4851_07595,P:GO:0070490,5.64972E-119,20
PA4851_07595,P:GO:0071407,5.64972E-119,20
PA4851_07595,F:GO:0080023,5.64972E-119,20
PA4851_07600,P:GO:0006629,7.51537E-31,20
PA4851_07600,F:GO:0043956,7.51537E-31,20
PA4851_07600,P:GO:0044237,7.51537E-31,20
PA4851_07600,C:GO:0044444,7.51537E-31,20
PA4851_07600,C:GO:0071944,7.51537E-31,20
PA4851_07605,,,
PA4851_07610,P:GO:0000002,3.96099E-35,18
PA4851_07610,C:GO:0005634,3.96099E-35,18
PA4851_07610,C:GO:0005737,3.96099E-35,18
PA4851_07610,C:GO:0005739,3.96099E-35,18
PA4851_07610,C:GO:0005829,3.96099E-35,18
PA4851_07610,F:GO:0008115,3.96099E-35,18
PA4851_07610,F:GO:0008198,3.96099E-35,18
PA4851_07610,P:GO:0009228,3.96099E-35,18
PA4851_07610,P:GO:0009447,3.96099E-35,18
PA4851_07610,F:GO:0016491,3.96099E-35,18
PA4851_07610,P:GO:0046653,3.96099E-35,18
PA4851_07610,F:GO:0046872,3.96099E-35,18
PA4851_07610,P:GO:0052837,3.96099E-35,18
PA4851_07610,P:GO:0055114,3.96099E-35,18
PA4851_07615,F:GO:0003677,6.02244E-7,10
PA4851_07615,F:GO:0003700,6.02244E-7,10
PA4851_07615,P:GO:0006351,6.02244E-7,10
PA4851_07615,P:GO:0006355,6.02244E-7,10
PA4851_07615,F:GO:0043565,6.02244E-7,10
PA4851_07620,,,
PA4851_07625,,0.0,1
PA4851_07630,F:GO:0005488,2.18606E-15,20
PA4851_07630,F:GO:0016740,2.18606E-15,20
PA4851_07630,P:GO:0044237,2.18606E-15,20
PA4851_07630,C:GO:0044464,2.18606E-15,20
PA4851_07630,P:GO:0071704,2.18606E-15,20
PA4851_07630,P:GO:0080090,2.18606E-15,20
PA4851_07635,C:GO:0000151,0.0,16
PA4851_07635,P:GO:0000209,0.0,16
PA4851_07635,F:GO:0003674,0.0,16
PA4851_07635,F:GO:0003677,0.0,16
PA4851_07635,F:GO:0004842,0.0,16
PA4851_07635,C:GO:0005575,0.0,16
PA4851_07635,C:GO:0005829,0.0,16
PA4851_07635,P:GO:0006511,0.0,16
PA4851_07635,P:GO:0008150,0.0,16
PA4851_07635,P:GO:0016567,0.0,16
PA4851_07635,P:GO:0043687,0.0,16
PA4851_07640,C:GO:0005737,3.63781E-101,20
PA4851_07640,P:GO:0006558,3.63781E-101,20
PA4851_07640,P:GO:0006574,3.63781E-101,20
PA4851_07640,F:GO:0016639,3.63781E-101,20
PA4851_07640,P:GO:0055114,3.63781E-101,20
PA4851_07645,F:GO:0005515,2.14159E-77,20
PA4851_07645,F:GO:0016624,2.14159E-77,20
PA4851_07645,C:GO:0044464,2.14159E-77,20
PA4851_07650,F:GO:0004739,1.1133E-103,20
PA4851_07650,F:GO:0005515,1.1133E-103,20
PA4851_07650,C:GO:0005618,1.1133E-103,20
PA4851_07650,C:GO:0005759,1.1133E-103,20
PA4851_07650,C:GO:0005886,1.1133E-103,20
PA4851_07650,P:GO:0009646,1.1133E-103,20
PA4851_07650,P:GO:0009744,1.1133E-103,20
PA4851_07650,P:GO:0019752,1.1133E-103,20
PA4851_07650,P:GO:0043617,1.1133E-103,20
PA4851_07650,P:GO:0044238,1.1133E-103,20
PA4851_07650,P:GO:0044248,1.1133E-103,20
PA4851_07650,P:GO:1901564,1.1133E-103,20
PA4851_07650,P:GO:1901575,1.1133E-103,20
PA4851_07655,F:GO:0016747,1.48376E-52,20
PA4851_07655,C:GO:0071944,1.48376E-52,20
PA4851_07660,,,
PA4851_07665,C:GO:0005829,1.30299E-6,3
PA4851_07665,P:GO:0006281,1.30299E-6,3
PA4851_07665,P:GO:0009432,1.30299E-6,3
PA4851_07665,P:GO:0010165,1.30299E-6,3
PA4851_07670,,,
PA4851_07675,,,
PA4851_07680,P:GO:0044419,1.82471E-16,20
PA4851_07680,P:GO:0050794,1.82471E-16,20
PA4851_07680,P:GO:0050896,1.82471E-16,20
PA4851_07685,P:GO:0006811,4.17522E-30,1
PA4851_07685,C:GO:0042597,4.17522E-30,1
PA4851_07685,P:GO:0050896,4.17522E-30,1
PA4851_07685,P:GO:0055072,4.17522E-30,1
PA4851_07690,P:GO:0006810,2.91151E-28,20
PA4851_07695,F:GO:0005515,2.22835E-54,1
PA4851_07700,F:GO:0000166,0.0,20
PA4851_07700,C:GO:0005887,0.0,20
PA4851_07700,P:GO:0009987,0.0,20
PA4851_07700,F:GO:0042626,0.0,20
PA4851_07700,P:GO:0046903,0.0,20
PA4851_07700,P:GO:0055085,0.0,20
PA4851_07705,F:GO:0005215,7.41534E-160,12
PA4851_07705,P:GO:0015031,7.41534E-160,12
PA4851_07705,C:GO:0016020,7.41534E-160,12
PA4851_07705,P:GO:0032940,7.41534E-160,12
PA4851_07710,F:GO:0005515,2.04302E-146,8
PA4851_07710,F:GO:0015288,2.04302E-146,8
PA4851_07710,F:GO:0015562,2.04302E-146,8
PA4851_07710,P:GO:0042221,2.04302E-146,8
PA4851_07710,P:GO:0046903,2.04302E-146,8
PA4851_07710,C:GO:1990281,2.04302E-146,8
PA4851_07715,C:GO:0016020,8.07099E-8,20
PA4851_07720,C:GO:0016020,1.69033E-39,20
PA4851_07720,C:GO:0044464,1.69033E-39,20
PA4851_07725,C:GO:0016020,4.33539E-8,2
PA4851_07730,F:GO:0000166,1.38106E-4,6
PA4851_07730,F:GO:0005524,1.38106E-4,6
PA4851_07730,C:GO:0005886,1.38106E-4,6
PA4851_07730,C:GO:0005887,1.38106E-4,6
PA4851_07730,P:GO:0006855,1.38106E-4,6
PA4851_07730,P:GO:0006974,1.38106E-4,6
PA4851_07730,F:GO:0015562,1.38106E-4,6
PA4851_07730,C:GO:0016020,1.38106E-4,6
PA4851_07730,C:GO:0016021,1.38106E-4,6
PA4851_07730,F:GO:0016887,1.38106E-4,6
PA4851_07730,P:GO:0031152,1.38106E-4,6
PA4851_07730,P:GO:0031288,1.38106E-4,6
PA4851_07730,F:GO:0042626,1.38106E-4,6
PA4851_07730,C:GO:0043190,1.38106E-4,6
PA4851_07730,P:GO:0046677,1.38106E-4,6
PA4851_07730,P:GO:0055085,1.38106E-4,6
PA4851_07735,,,
PA4851_07740,P:GO:0006351,3.87751E-73,20
PA4851_07745,P:GO:0000303,8.53502E-166,20
PA4851_07745,F:GO:0004324,8.53502E-166,20
PA4851_07745,C:GO:0005829,8.53502E-166,20
PA4851_07745,P:GO:0006001,8.53502E-166,20
PA4851_07745,P:GO:0006725,8.53502E-166,20
PA4851_07745,P:GO:0016226,8.53502E-166,20
PA4851_07745,P:GO:0042493,8.53502E-166,20
PA4851_07745,P:GO:0055114,8.53502E-166,20
PA4851_07745,F:GO:0071949,8.53502E-166,20
PA4851_07750,C:GO:0005886,1.83182E-60,2
PA4851_07750,C:GO:0016020,1.83182E-60,2
PA4851_07750,F:GO:0046872,1.83182E-60,2
PA4851_07755,C:GO:0005886,0.0,2
PA4851_07755,C:GO:0016021,0.0,2
PA4851_07755,P:GO:0055085,0.0,2
PA4851_07760,F:GO:0005515,6.40192E-116,20
PA4851_07760,C:GO:0005794,6.40192E-116,20
PA4851_07760,P:GO:0006855,6.40192E-116,20
PA4851_07760,F:GO:0015562,6.40192E-116,20
PA4851_07760,C:GO:0016021,6.40192E-116,20
PA4851_07760,C:GO:0030054,6.40192E-116,20
PA4851_07760,P:GO:0031323,6.40192E-116,20
PA4851_07760,F:GO:0032555,6.40192E-116,20
PA4851_07760,P:GO:0033344,6.40192E-116,20
PA4851_07760,P:GO:0033700,6.40192E-116,20
PA4851_07760,F:GO:0034188,6.40192E-116,20
PA4851_07760,P:GO:0034380,6.40192E-116,20
PA4851_07760,F:GO:0035639,6.40192E-116,20
PA4851_07760,P:GO:0038027,6.40192E-116,20
PA4851_07760,P:GO:0044267,6.40192E-116,20
PA4851_07760,C:GO:0044459,6.40192E-116,20
PA4851_07760,P:GO:0045332,6.40192E-116,20
PA4851_07760,P:GO:0048522,6.40192E-116,20
PA4851_07760,P:GO:0051050,6.40192E-116,20
PA4851_07760,P:GO:0051246,6.40192E-116,20
PA4851_07760,P:GO:0071705,6.40192E-116,20
PA4851_07760,F:GO:0090554,6.40192E-116,20
PA4851_07760,F:GO:0090556,6.40192E-116,20
PA4851_07760,C:GO:0097208,6.40192E-116,20
PA4851_07760,C:GO:0097232,6.40192E-116,20
PA4851_07765,C:GO:0042597,0.0,3
PA4851_07770,F:GO:0004129,0.0,14
PA4851_07770,F:GO:0005507,0.0,14
PA4851_07770,F:GO:0005509,0.0,14
PA4851_07770,P:GO:0015677,0.0,14
PA4851_07770,C:GO:0016020,0.0,14
PA4851_07770,P:GO:0019333,0.0,14
PA4851_07770,P:GO:0022900,0.0,14
PA4851_07770,C:GO:0042597,0.0,14
PA4851_07770,F:GO:0050304,0.0,14
PA4851_07770,P:GO:1902600,0.0,14
PA4851_07775,F:GO:0003677,0.0,9
PA4851_07775,C:GO:0005886,0.0,9
PA4851_07775,F:GO:0010181,0.0,9
PA4851_07775,P:GO:0045893,0.0,9
PA4851_07780,F:GO:0000287,3.76487E-7,12
PA4851_07780,F:GO:0003674,3.76487E-7,12
PA4851_07780,F:GO:0003824,3.76487E-7,12
PA4851_07780,F:GO:0004364,3.76487E-7,12
PA4851_07780,C:GO:0005575,3.76487E-7,12
PA4851_07780,C:GO:0005737,3.76487E-7,12
PA4851_07780,P:GO:0006725,3.76487E-7,12
PA4851_07780,P:GO:0008150,3.76487E-7,12
PA4851_07780,F:GO:0008198,3.76487E-7,12
PA4851_07780,F:GO:0016491,3.76487E-7,12
PA4851_07780,F:GO:0016740,3.76487E-7,12
PA4851_07780,F:GO:0016765,3.76487E-7,12
PA4851_07780,F:GO:0018583,3.76487E-7,12
PA4851_07780,P:GO:0019340,3.76487E-7,12
PA4851_07780,P:GO:0019341,3.76487E-7,12
PA4851_07780,P:GO:0019439,3.76487E-7,12
PA4851_07780,P:GO:0046677,3.76487E-7,12
PA4851_07780,F:GO:0046872,3.76487E-7,12
PA4851_07780,F:GO:0051213,3.76487E-7,12
PA4851_07780,P:GO:0055114,3.76487E-7,12
PA4851_07785,C:GO:0005737,8.1833E-10,20
PA4851_07785,C:GO:0005829,8.1833E-10,20
PA4851_07785,F:GO:0016491,8.1833E-10,20
PA4851_07785,F:GO:0016853,8.1833E-10,20
PA4851_07785,F:GO:0016861,8.1833E-10,20
PA4851_07785,P:GO:0055114,8.1833E-10,20
PA4851_07790,F:GO:0000049,3.00081E-168,17
PA4851_07790,F:GO:0016430,3.00081E-168,17
PA4851_07790,P:GO:0030488,3.00081E-168,17
PA4851_07790,F:GO:0089715,3.00081E-168,17
PA4851_07795,F:GO:0004316,0.0,20
PA4851_07795,P:GO:0006633,0.0,20
PA4851_07795,C:GO:0044434,0.0,20
PA4851_07795,F:GO:0046872,0.0,20
PA4851_07795,P:GO:0055114,0.0,20
PA4851_07795,F:GO:0102131,0.0,20
PA4851_07795,F:GO:0102132,0.0,20
PA4851_07800,,,
PA4851_07805,,,
PA4851_07810,F:GO:0005524,0.0,20
PA4851_07810,C:GO:0005886,0.0,20
PA4851_07810,F:GO:0015416,0.0,20
PA4851_07810,P:GO:0015716,0.0,20
PA4851_07810,P:GO:0015748,0.0,20
PA4851_07810,P:GO:0099133,0.0,20
PA4851_07815,C:GO:0005886,6.65183E-138,6
PA4851_07815,P:GO:0006810,6.65183E-138,6
PA4851_07820,C:GO:0005887,1.43339E-135,9
PA4851_07820,F:GO:0015604,1.43339E-135,9
PA4851_07820,P:GO:0015716,1.43339E-135,9
PA4851_07820,P:GO:0055085,1.43339E-135,9
PA4851_07825,F:GO:0003677,9.77932E-45,20
PA4851_07825,F:GO:0003700,9.77932E-45,20
PA4851_07825,F:GO:0005515,9.77932E-45,20
PA4851_07825,C:GO:0005737,9.77932E-45,20
PA4851_07825,P:GO:0006351,9.77932E-45,20
PA4851_07825,P:GO:0006355,9.77932E-45,20
